path	git_blob	sha256	provenance	review_status	finding
frontend/src/styles/pages/nav-admin.css	5830b0b01ea93504cbea2039b7160b032c8c2102	80d066c238ca2015b6c6ccd4ff5f212d948b7c404b75829e1ece1e5055e077ea	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/pilotage.css	546d5a18f99d4d5ddf043402006d6a96b75dacc5	1d7bb0d34a89efc1fb8448b58789a93e42fa32e4c1953fd4200ff295e4079c27	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/support.css	3ba4b9b0b0e99f646516e401b88d80d609e0a5d1	e5bd3b76d61d99981b98930f98be855c77abd49b6b07d7ed1bb0c845f529ed2e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/workshop.css	0fa0c8281f2cb58c45669839f26e24384c14b093	19cfee61c8ef14a97ab76c568404dcdbc3f2afd49038ffc8e3188e118ead0507	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/responsive.css	9f90e2da80385aad4d1552941a58a0be18e9b80a	b1cf1b939bf93e2b67adf66daabadb8e23a9870153684b4be386b9c3f830b933	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/test/setup.ts	5fac35de1368b6514087642d1ed08512cd850c93	671a208aeafc3e0a4e056b18c65e8f6fe99b917dcaa2700ba90a3cb038d49288	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/types/admin.ts	229f82fc642d8930bba1a04cd5577df63e0ac4e1	c6c5173361a7171d10b5b092bcc44ab5c4d57ed821fcbe4ef3bc9cb5f89bcc56	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/types/common.ts	4a2e48d63749ee408f559d8160a0e749eec09018	098bb7337c7101a4937d2c4ac2ec63175e8bc7ab682fb890c2fea02606e6be17	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/types/index.ts	ec34394fda7570c63ee40c40e632f3334e9bb156	42986814941cbec8311da60ee59453358e69a93d4fcf2946f98a32a6a005802b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/types/lines.ts	ca4976e9b6a671186564606fc9283ded113eea19	67970228ad574927d8ade623d6fe3a9f1bd86b0b07262e390019232a3c3a3273	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/types/workshop.ts	ed7b51592d4344940aed3a5a667473bbb57616be	56211cf95ef068ff7cc42dd67d02fc60ce6cc81618a197f6f5a0082f0dfe043a	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/boardUtils.test.ts	e2b558d677d7eab5c1ae8f60e5982627caa44287	6de91139865ac2a89fd6ad897843150373aedcedc9929d6558f24bfe6ad23836	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/date.test.ts	eb8c8ab58adb525ed25ee53e7b3687f731eee9d9	8cb446a710869dcf254a000326346f487306dd4a1579d488230e83df5ef1de6d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/durationFormat.test.ts	91f3130bd0d00cc8100abff22980301e443273c9	b0f4ad1bd58883b85c9ee3fe1c1557f848cffc7bc6f5cb198081754d7bb074c0	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/e2eExecutionHygiene.test.ts	edd29e66e40d2f8a6ea835bded7d5dccb0efb590	5ff2e6b5425702cb350a983c0ef5cf670e327ac5b8a098f67d8f4987d32f13d3	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/utils/__tests__/identifiers.test.ts	c81b31b126bef9f7323317d8541db99dd5e51325	85ac82419e27b26bd2448567d91b3e1170478b9e9703d82fa23bf01f75015fd0	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/incidentDiff.test.ts	26c9ccc6a3e635276a614fef6f75ee668f295a2b	67d8ddf4889738dffea3353d262a398bcda1585d9b26eacc29d7c586e48433f9	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/incidentSort.test.ts	e97cbf823ef7b9499f9054d7c140803cc74df383	e18854e24ec5f22f4d6f5e60c8c862ad778329302d213d49f333f78dde48aa4f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/labels.test.ts	d63402b8c1666f811e499fa8f8017afdfa513692	ccb6f4c0c3684c0d68704e6b522b1719956054da4cf04ebd7ebe6a40457198fc	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/lineMachines.test.ts	ff08390394fbd6cd7d5e76ee07a57c4f570cb57b	f006656cdb98dc2a358a95f86c4d0add7de0799c834b124a1682fd16a8092787	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/markdownParser.test.tsx	6122776fffad22a50686cdd1f005d1517176c26e	781e4f9ca4ab9a8ba905e161e2c82cc2fd280c3b2b2f8cb0e39bfd32bc800de1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/passwordPolicy.test.ts	ca7eb63ab6a007111c3a5e2a00fb11c5ca5514af	e5c8a50f15c59757507f86069bd4ac6cccb03f11587f5a010c7f04e69f8fc704	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/query.test.ts	4b9cc9af61d2f99e6d14b77532648d438d638a40	13a9b6261f6f5c832caec30c25399073a1adbe1da8dc2f331de6fbe75c501a23	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/sortCodec.test.ts	be26a42b1204ed33471c5b7bd5e3323b301d4194	b490c7c6bc5cd32cc506864c222b551a4f02e5dc95123989db5bdc12fe6a70ed	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/userFacingTerminology.test.ts	899a25cb30056360dc00a933a4b6a6d66389cc49	13abf740ec812e3c01939541247453e00c10af63107cb92085fefb17fd9a2b9f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/userSort.test.ts	d17a71a84023e8f5e6f283e20345d37b85564cc5	871873127eab9fb0f860e7ef3259596f8bb4a03f2539cd1750b0739d585d02ec	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/workshopAnalytics.test.ts	f77867019c1e938d6266453a4a7acaf22a630598	1298860c7efa32d21d7b329c1805174cd6b8d554ba692429436af19285431b5f	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-03{state=FIXED;commits=dbacf3c29f0bb726419ea7ad4cc545ad39c07642+8aa53a373bab039bb845a957dfce9355537df29a;red=docs/rc5-final-incremental-audit.md#rc5-aud-03;green=docs/rc5-final-incremental-audit.md#rc5-aud-03;permanent_tests=frontend/src/hooks/__tests__/useJournalData.test.ts+frontend/src/utils/__tests__/workshopAnalytics.test.ts+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}
frontend/src/utils/__tests__/workshopFilters.test.ts	d98116f41461a71398dbc582d6ea2908064314f2	ffbfbef0fee19d19f461b2ab10e6921276f53c295c149b90b67ce91e15277503	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/workshopHistory.test.ts	7f802e59550fedef8edc132d305d40268caeb584	041e635e786f1dfe4f3a8acb62aca517e4b006b7666ebf82e25c122983f0b343	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/__tests__/workshopPermissions.test.ts	7fda06c84ee99e9af47a0c4354ab6e37f3b4a6ee	7c89a57f95cb62058ef52cf3801e2e6bb00dd10e3580e141cdac230ff1d65cbe	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/attention.ts	e8bd410d01694a1fabdcefc0b6478f18ecf841b0	0e2936a3811792fffb4bd3b5066d7f36a5b6159612668a94592f39e2e1c0efe5	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/boardUtils.ts	7c547ef33bfe3c7f43c85055ffa67f585af3a239	df2854761871650ceb69b1962c3657c95bb097313971751394aa76e04e16369e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/date.ts	690df1b78cdd48f4e8327342f744eb834ed3c2d1	b1861623ba903c8c4dca8a1af9730f85420a9337123a43a1e2e61917acb360ec	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/durationFormat.ts	c7a412159d5246bcf21d51f49d6e7a9ef7558ffc	c925da2ed41e260393889e827e462ea72967e3abc50b28343d5e88b87dddaaee	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/fieldLimits.ts	7ba5c998b6a7c12baabb1f81bb4bc8ef6e0944d7	c734e1cc4af74646fc0bbb48c9b3a34e2e5350323870190efeb14eedca58bc54	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/french.ts	711624a9adab2e386d96b0a287911ef1bc90e9a9	65a4c73511d4d64432c6a34f9ad88da67624b67866c4c1afa52a9e3ecf13ca2d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/identifiers.ts	622ebf75fbcc289d895774ac4a1be0afad187e3a	527602c03a980969206cce3262b1a6d89296f2d28773676ae785bf4b884b86ef	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/incidentDiff.ts	45c6f78f3fa057c051ca73dff2a45e8eb83c9c22	c2e02c56ef247c06461938b46b0efe754a423f30c453b3f3b96cd581de789303	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/incidentSort.ts	e7090ecdff40a623de08efc03c32f4696141ad3b	54578059613ce6c9f9af395dd854f54ed848deb197587ee8cefb3c044613e7e0	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/labels.ts	e65dc4e9296acb6d102928aa458bb0cc3b3e1b04	fdf743d5b40c9a0487c29701a3f3be4d577bb79eda03897f328a4cddfec9727f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/lineMachines.ts	184e0c6124d598b3f20d1c0aa4c8c7218dadc455	4c166a89be9609afaaa57868175b75ac27f288604f41fdc36a43a98d1f9a50c2	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/markdownParser.tsx	203577b544434e293b5f0e33f55b031711016631	52986e8899c6caee5713de0026103fdc4dab74514e467e5d9716853f5e847751	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/passwordPolicy.ts	9971150d0de3e3d8ab9dcd51695001285bfd5951	131276817aabac723cfa50cf043626f3e455498cc6e18fbdcb9c610484950f44	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/query.ts	5d6f785f94b22cf9a71b7244170dfceb5155d4ef	5fb017618eeb682e3b75c1af135085a3a064c2b558017860bb48e18a28fba953	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/sortCodec.ts	c8510adf961a92bf3b5e9b415e1e641afa630bf6	61f0928698be0aa3f1933c3f04874732ee20c8ffc71a0f9c4c21c61286556423	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/userSort.ts	484d09319e2bd05ce540f1369e30188cfb1264cc	a6b69472c337c746cac1819da833effe27efe4f1a21404e20ae05d63878769c5	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/workshopAnalytics.ts	31efd249db92005109ec1ae67983805cd24bc6fd	ac9f5fc53e00659e4438775759cb798f14188de6941910c2b034effe7f60e51d	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-03{state=FIXED;commits=dbacf3c29f0bb726419ea7ad4cc545ad39c07642+8aa53a373bab039bb845a957dfce9355537df29a;red=docs/rc5-final-incremental-audit.md#rc5-aud-03;green=docs/rc5-final-incremental-audit.md#rc5-aud-03;permanent_tests=frontend/src/hooks/__tests__/useJournalData.test.ts+frontend/src/utils/__tests__/workshopAnalytics.test.ts+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}
frontend/src/utils/workshopFilters.ts	fff595f50f9d113c14726252a74da458222e9810	82dad2e61926937cc3e69bd2ee6f441df173c18ae6ab25be74f5394adf8758db	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/workshopHistory.ts	63f48ed0580f028f53204464bb235ce0391078a5	80946d33455b7192808f55b945d4221183e7f79431bc1ac6c23a3317f9835b79	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/workshopMutationKeys.ts	fbcdeae196a17392a11ac8b02199280bc605fcfd	cf55aef28755abf0d9133f255dd722649854f95991b9490b73d093086e7a616a	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/utils/workshopPermissions.ts	1835cbf6adebc45e8e4be5c42397ca6918f6253a	67cf6f7b2b64205b2c5fc792c30145284131c406f54e6f82e413d5d3db251886	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/tsconfig.json	a754a2068ef651333fc343180ea863384e3bfd46	5d9a01316be8bb667ab2523de321ffdf00a2daec690e4a8b2c005a20f13ef657	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/tsconfig.node.json	42872c59f5b01c9155864572bc2fbd5833a7406c	9e2abb169ea87b7190613a1d4da57ca608463a453bd4231fa3aeee5e308370dd	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/vite.config.ts	bde19b51077e3e71b81afb10bd951951b83ddfab	0ddaa424937e8d30a9016d129f9496ba35f9c146d1e28d88a1afd0289a8f36cb	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
scripts/backup.sh	bae0c2025c6244b90b5e46e3d33ed10dfef53b6b	a91ccf8d407dcf0fc3f0d0fbfcc6506a13995cc44ab4ae811064b5141fa4b4e7	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
scripts/collectDossierFacts.py	8eb5c152c47008b8d98b2329f4f0ea705e73908e	663d09f5e8367ba37d84c9148c4197a05d40e063deaf0a2c8ab864fcee6f4cd3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
scripts/dependency_exception_guard.py	1a3de5da4d0cc3f0907d8a4c541b43ffad0e2dd9	156c2dcbb72ec5a835c4fd7f1fe0b7fcdad13d7c50d04a4dded49821110b177c	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/lib/env.sh	68ac8fdc4e103d26abc8db4d0b5b0a3824a9837a	3422ebd7e4144f041918934f1a1728fb61260fec0f46141b40822e945fe56db3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
scripts/load-test.js	b9aca498e82a276bdb546acd80642a2aa2b41a46	fde539617d37cffa3b823a3f322a5337f8fcece36eebfaa6afbe95ef82b4df30	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
scripts/preflight.sh	d1d15f948e0850f164b3811fc250f94f95165121	b2b287c12c725782cfd81e14e4554b984cb349b6bee47d0dc08ad55a1fc70bff	INHERITED_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
scripts/rebuildDossier.py	737e403212f82118f02a0a0be797cc4730119f7e	b86cb9c29dbbd8fe1a416f3d7ff0dfcb2fbda1dff2a11a4a1286601d96d1a9c0	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/release_policy.py	5c2b423c8aa2aa9c000fdac6d9959e6cab2eb9f8	4bfcb9eff1f72050a926a541fd860b31f3aa45de57d0d45bdf17277433955988	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/restore.sh	6b7e7cbc1cc680347a698e2fb944baf47e50911b	8770a62ece55ee2882c4e3b58c81ed53a632fe330d81f2e663fecde36bc5af22	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/test-backup-restore.sh	c38e5c2ecec3f3275e8409a520ddce2b8a108e6d	492f44748a6afd9508ef37c32ba99bc0fe767c4a91f8e44d621347ec07f3fb1b	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/test-dependency-exception-policy.py	7e30e30b2e72eac36cfc69f032368bdc1b7bff25	905d828ac827992f928974e983e3c3c0b58f8e78da648a56e1558f9660ef9996	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/test-env-parsing.sh	493c7252b55159ff832c6a8a2398f6270383872f	daf750b0876b0312811c46da552be2d93e60834d15ea4e835cbce8673fa98a96	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/test-nginx-header-inheritance.sh	ce445efaf70a931a49c74994dbc422e76790484c	8eeafd0578dba802934f165c1999967619ff1ae9af1ff5ff8399d0c97b945870	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
scripts/test-preflight.sh	0b5a7681e9a89e05ed208c59394ec33585959522	490cc633380276fc3c080d1fde10402340904c3285a0bd992f5e429236eb3f8f	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
scripts/test-release-gate.py	9b2b70cd6c6ed1cb8d3ad56f35432f56a4aafdda	539a1af46982cfc8bda647bcd7891f277f049b26b59a4aa04209ca72256e43fc	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/test-release-policy.py	3364fa12642a76e668496a7eb9c92832ae4f0e15	3be5ed10f85417ff2ad8c84ad6bc5315942df35927114f767a8afefd0df8c4f1	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/test-release-workflow.py	ecd478650b472fc4c10cd407bfbe1b3d1d6d8175	18a46f000160bc53138ee2c8b800f900dffc4fdcafa775ee66851261ffe26c81	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
scripts/verify-compose-topology.sh	53fe3593917af71832b1665a6051bbf143930db5	58cccaa72641b70ad2593eb4507927de0e6e6d1bb569b7e4426377d28e2dd2d5	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
scripts/verify-public-headers.sh	585c5ea7b54195941bc741e9cff909b2a90492cf	7aa80a445e902cb620794f1b6b751234145c6992297a3e3ce191e19909818650	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
scripts/verify-release-candidate.sh	21726346e4aac745a5db79d1f09656bccbdbaed0	e95989512d109e829c5c323bf3d6b53b1edb9df488ad637ec295e48f1c308c9f	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
security/dependency-exceptions.json	b7d2d30908552a8f04116320192e2107f5e7a7f0	c2ca1a70bae6509aaf7ec47107e7c1157f3aeb90307778ad62e003bd08153860	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/rc5-final-audit-register.tsv	-	-	FINAL_ARTIFACT	SELF_REVIEWED_NO_RECURSIVE_HASH	REGISTER_SELF
